	3rd-party-talk	Acknowledge (Backchannel)	Action-directive	Agree/Accept	Apology	Appreciation	Collaborative Completion	Conventional-closing	Conventional-opening	Declarative Yes-No-Question	Downplayer	Hold Before Answer/Agreement	No Answers	Offers, Options, Commits	Open-Question	Or-Clause	Other	Quotation	Reject	Repeat-phrase	Rhetorical-Question	Signal-non-understanding	Statement-non-opinion	Statement-opinion	Summarize/Reformulate	Thanking	Uninterpretable	Wh-Question	Yes-No-Question
Statement-non-opinion|Acknowledge (Backchannel)	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Statement-non-opinion|Action-directive	0.000000	0.000546	0.060673	0.000121	0.001092	0.001456	0.005186	0.000000	0.000364	0.001092	0.000546	0.000273	0.000000	0.000000	0.000273	0.000000	0.001430	0.009589	0.000000	0.002001	0.013256	0.000000	0.212721	0.002643	0.000121	0.000000	0.002248	0.031004	0.023453
Statement-non-opinion|Agree/Accept	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000
Statement-non-opinion|Apology	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.001092	0.002183
Statement-non-opinion|Appreciation	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000
Statement-non-opinion|Collaborative Completion	0.000000	0.000000	0.011463	0.000000	0.000000	0.001092	0.002183	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.001092	0.000000	0.000000	0.001092	0.000000	0.001092	0.002183	0.000000	0.044214	0.001092	0.000000	0.000000	0.001092	0.004913	0.004913
Statement-non-opinion|Conventional-closing	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.001092	0.001092	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Statement-non-opinion|Conventional-opening	0.000000	0.000000	0.000546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006004	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Statement-non-opinion|Declarative Yes-No-Question	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.010917	0.001092	0.000000	0.000000	0.000000	0.000000	0.005459
Statement-non-opinion|Downplayer	0.000000	0.000000	0.005459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.001092	0.000000	0.017467	0.000000	0.000000	0.000000	0.000000	0.002183	0.002183
Statement-non-opinion|Hold Before Answer/Agreement	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000546	0.000000	0.004913	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Statement-non-opinion|No Answers	0.000000	0.000000	0.000546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Offers, Options, Commits	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Open-Question	0.001092	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001638	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.001092	0.000000	0.000000	0.001092	0.000000	0.020197	0.001092	0.000000	0.000000	0.002183	0.005459	0.002183
Statement-non-opinion|Or-Clause	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Statement-non-opinion|Other	0.000000	0.000000	0.006004	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001638	0.000000	0.000000	0.000546	0.000000	0.000000	0.021834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000546
Statement-non-opinion|Quotation	0.000000	0.000000	0.012918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002729	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.003039	0.001092	0.000000	0.005277	0.000000	0.081205	0.001092	0.000000	0.001092	0.001638	0.019287	0.018013
Statement-non-opinion|Repeat-phrase	0.000000	0.000000	0.002183	0.000000	0.000000	0.001092	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.001092	0.001092	0.000000	0.020197	0.001092	0.000000	0.000000	0.001638	0.003275	0.000000
Statement-non-opinion|Rhetorical-Question	0.000000	0.000000	0.009734	0.000000	0.000000	0.002183	0.001456	0.000000	0.000000	0.000000	0.001001	0.000546	0.000000	0.000000	0.000728	0.000000	0.002547	0.006914	0.000000	0.004367	0.025200	0.000000	0.116266	0.006004	0.000000	0.000000	0.003002	0.031477	0.017831
Statement-non-opinion|Signal-non-understanding	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Statement-non-opinion	0.000000	0.002621	0.081041	0.000182	0.000052	0.001247	0.005920	0.002310	0.001762	0.001587	0.003680	0.000522	0.000099	0.000064	0.004915	0.000000	0.002852	0.019223	0.000000	0.004163	0.036081	0.000520	0.392673	0.018117	0.002230	0.000667	0.004632	0.068544	0.067005
Statement-non-opinion|Statement-opinion	0.000000	0.000000	0.014010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000364	0.002183	0.000546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000910	0.000000	0.000000	0.001092	0.000000	0.074145	0.002183	0.000000	0.000000	0.000000	0.006368	0.008461
Statement-non-opinion|Summarize/Reformulate	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007642	0.001092	0.000000	0.000000	0.000000	0.000000	0.001092
Statement-non-opinion|Thanking	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-non-opinion|Uninterpretable	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.002183	0.000000	0.004367	0.001092	0.000000	0.019105	0.000000	0.000000	0.000000	0.001638	0.001092	0.002183
Statement-non-opinion|Wh-Question	0.000000	0.000000	0.025884	0.001092	0.000000	0.000364	0.000819	0.000000	0.000000	0.001037	0.004705	0.001820	0.000546	0.000273	0.001638	0.000000	0.002729	0.008770	0.000000	0.000355	0.017686	0.000000	0.195937	0.003311	0.001092	0.000000	0.002001	0.056862	0.043168
Statement-non-opinion|Yes-No-Question	0.000000	0.000000	0.023318	0.000000	0.000546	0.000000	0.002339	0.001092	0.000000	0.002547	0.001638	0.000000	0.000000	0.000000	0.002729	0.000364	0.003457	0.009435	0.000000	0.001092	0.025837	0.001638	0.187638	0.008453	0.001910	0.000000	0.000273	0.034480	0.062393
Statement-opinion|Action-directive	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.015284	0.001092	0.000000	0.000000	0.000000	0.001092	0.002183
Statement-opinion|Agree/Accept	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Apology	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Statement-opinion|Collaborative Completion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Declarative Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Downplayer	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Hold Before Answer/Agreement	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Statement-opinion|Quotation	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000546	0.000546	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Rhetorical-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.001092	0.000000	0.000000	0.000000	0.001092	0.001092
Statement-opinion|Statement-non-opinion	0.000000	0.000000	0.013282	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.003275	0.000000	0.000000	0.004913	0.000000	0.064410	0.003639	0.000000	0.000000	0.000000	0.012555	0.011463
Statement-opinion|Statement-opinion	0.000000	0.000000	0.001092	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Summarize/Reformulate	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Statement-opinion|Wh-Question	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.006914	0.000364	0.000000	0.000000	0.000000	0.002547	0.001092
Statement-opinion|Yes-No-Question	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010917	0.000000	0.000000	0.000000	0.000000	0.002183	0.003275
Summarize/Reformulate|Action-directive	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Summarize/Reformulate|Declarative Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Summarize/Reformulate|Rhetorical-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092
Summarize/Reformulate|Statement-non-opinion	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.006550	0.001092	0.000000	0.000000	0.000000	0.002183	0.000000
Summarize/Reformulate|Statement-opinion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Summarize/Reformulate|Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Thanking|Action-directive	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Thanking|Statement-non-opinion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Thanking|Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Action-directive	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.001092	0.001092	0.000000
Uninterpretable|Collaborative Completion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Conventional-opening	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|No Answers	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Open-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Other	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Quotation	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Uninterpretable|Repeat-phrase	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Uninterpretable|Rhetorical-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000546	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.001092	0.001092	0.000000	0.000000	0.000546	0.000000	0.000000
Uninterpretable|Statement-non-opinion	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000546	0.000000	0.000000	0.002183	0.000000	0.000364	0.001092	0.000000	0.026019	0.000000	0.000000	0.000000	0.000364	0.003275	0.004367
Uninterpretable|Uninterpretable	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000546	0.000000	0.000000	0.000000	0.001092	0.000000	0.002729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Uninterpretable|Wh-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.001092	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Uninterpretable|Yes-No-Question	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Action-directive	0.000000	0.000000	0.014738	0.000000	0.000000	0.000000	0.000000	0.000000	0.000546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001638	0.000000	0.000000	0.001638	0.000000	0.036754	0.000000	0.000000	0.000000	0.000000	0.007278	0.008370
Wh-Question|Agree/Accept	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Wh-Question|Appreciation	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Collaborative Completion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005459	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Wh-Question|Conventional-closing	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Conventional-opening	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Declarative Yes-No-Question	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.003275	0.001092
Wh-Question|Downplayer	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.001092	0.000000	0.000000	0.003275	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Wh-Question|Hold Before Answer/Agreement	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|No Answers	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Offers, Options, Commits	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Open-Question	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.001092	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000
Wh-Question|Other	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Quotation	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.027293	0.000000	0.000000	0.000000	0.000000	0.006004	0.004913
Wh-Question|Repeat-phrase	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Wh-Question|Rhetorical-Question	0.000000	0.000000	0.003821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000364	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004367	0.000000	0.000000	0.009862	0.000000	0.031368	0.000000	0.001092	0.000000	0.000000	0.011900	0.006004
Wh-Question|Statement-non-opinion	0.000000	0.000546	0.037154	0.000000	0.000546	0.000000	0.001492	0.000000	0.000000	0.002365	0.000364	0.001674	0.001092	0.000000	0.003275	0.000000	0.000364	0.010371	0.000000	0.002001	0.029057	0.000000	0.196076	0.004767	0.000364	0.000000	0.002547	0.032842	0.035547
Wh-Question|Statement-opinion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.007642	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275
Wh-Question|Summarize/Reformulate	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Wh-Question|Uninterpretable	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000546	0.000000	0.000000	0.001092	0.000000	0.004913	0.000000	0.000000	0.000000	0.001092	0.001092	0.000000
Wh-Question|Wh-Question	0.000000	0.000000	0.007081	0.000000	0.000000	0.000000	0.000364	0.001092	0.000000	0.000637	0.000273	0.000000	0.000000	0.000000	0.001638	0.000000	0.000000	0.007551	0.000000	0.000000	0.015150	0.000000	0.065002	0.001365	0.000000	0.000000	0.003093	0.035486	0.018474
Wh-Question|Yes-No-Question	0.000000	0.000000	0.007314	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006223	0.000000	0.000546	0.007078	0.000000	0.059225	0.001092	0.000000	0.000000	0.000000	0.024691	0.020469
